texto,tipo
"Por más de 2 mil despidos, protestan trabajadores de la Salud afuera de la mañanera de AMLO en Oaxaca",Arte y Cultura1
"Por segundo día consecutivo, personal de salud de Oaxaca, protestan entorno a AMLO para pedir recontratación",Arte y Cultura1
Solo 23 personas han tenido reacciones graves por vacuna anticovid,Arte y Cultura1
Con éxito suma el ISSSTE otro trasplante renal de alta complejidad,Arte y Cultura1
Anuncia AMLO visita de titulares de IMSS e Insabi por despido de más de 2 mil empleados de Salud en Oaxaca,Arte y Cultura1
"Municipios del Istmo de Oaxaca, quebrados por el Covid y sin recursos para afectados por inundaciones",Desastres naturales
Llega variante Mu del Covid 19 a Quintana Roo y ya hay 30 casos,Arte y Cultura1
AMLO se compromete a sindicalizar a los profesionales de la salud de Oaxaca (VÍDEO),Arte y Cultura1
Adiós a la pandemia y bienvenidas las aglomeraciones en Oaxaca,Arte y Cultura1
Trabajadores de salud exponen a AMLO crisis del sector en Oaxaca,Arte y Cultura1
"Carolina originaria de Oaxaca viajó hasta Poza Rica para recuperar a sus hijos, quienes fueron sustraídos por su padre, un médico del IMSS [VIDEOS]",Arte y Cultura1
Ya hay medicinas y se regularizaran 'eventuales'del sector salud de Oaxaca para que 'tengan sus plazas': AMLO,Arte y Cultura1
Suma México 271 mil 765 muertes por Covid,Arte y Cultura1
Reportan estables a personas contagiadas de Covid en Huajuapan,Arte y Cultura1
Completan esquema de vacunación anti Covid 19 los treintañeros de Toluca,Arte y Cultura1
Descubren posible causa de muerte de 300 tortugas marinas golfinas en Oaxaca,Arte y Cultura1
Protestan en el Istmo de Oaxaca por despidos de más de 2 mil trabajadores de la salud en plena crisis sanitaria,Arte y Cultura1
Quebranto en Sector Salud,Arte y Cultura1
"Se acabó la prórroga, petroleros emplazan a huelga a Pemex para el 30 de septiembre",Arte y Cultura1
Oaxaca reporta mil 144 contagios activos de Covid-19; hay 13 hospitales sin espacio,Arte y Cultura1
Se presentaron denuncias por desvíos de pagos de impuestos al SAT y cuotas a ISSSTE para pagar a personal eventual de SSO: Murat (VÍDEO),Arte y Cultura1
"Notifica Oaxaca 317 casos más de COVID-19, llega a los 74 mil 282 acumulados",Arte y Cultura1
Reportan 10 decesos por Covid en Oaxaca,Arte y Cultura1
"En Oaxaca, reportan 13 hospitales saturados por covid-19",Arte y Cultura1
Registra México 815 muertes más y 58 mil contagios activos por Covid,Arte y Cultura1
"Detiene SSP a tres por presuntos delitos contra la salud, en Rafael Delgado y Córdoba",Arte y Cultura1
La tasa delictiva en México se redujo 8. 9% en 2020 debido a la pandemia: Inegi,Arte y Cultura1
Anuncia López Obrador que atenderá despidos de personal de salud en Oaxaca,Arte y Cultura1
"Decomisan en Oaxaca, huevos y carne de tortuga con marihuana",Arte y Cultura1
Municipio de Oaxaca embarga edificio de la Secretaría de Salud estatal por adeudo,Arte y Cultura1
Oaxaca: 3 mil 419 internos recibieron la vacuna anticovid; 788 no aceptaron el biológico,Arte y Cultura1
"Descontrol de diabetes, hipertensión y obesidad aumentan riesgo de Alzheimer: ISSSTE",Arte y Cultura1
"""Reviven"" 23 catrinas en Nochixtlán en honor a víctimas del COVID-19",Arte y Cultura1
"Gobernador de Oaxaca, titular del IMSS e INSABI, inician con ordenamiento del sector salud colapsado",Arte y Cultura1
Cancelan campeonato mundial de Triatlón en las Bermudas por Covid,Arte y Cultura1
La enfermedad de alzheimer se presenta con mayor incidencia en mujeres,Arte y Cultura1
Gobernador de Oaxaca y directores de IMSS e INSABI se reúnen para lograr el ordenamiento del sector Salud del estado,Arte y Cultura1
"Desempleados, 2, 200 trabajadores de salud en Oaxaca",Arte y Cultura1
¿Cuándo pagarán el aguinaldo IMSS 2021?,Arte y Cultura1
Sin personal médico hospital COVID de Juchitán,Arte y Cultura1
Atenderá AMLO conflicto de trabajadores del sector salud,Arte y Cultura1
Exhiben altar en honor a víctimas de COVID-19 en Huajuapan,Arte y Cultura1
Reportan 83 municipios de Oaxaca nuevos casos de Covid-19; hay mil 234 contagios activos,Arte y Cultura1
"Oaxaca, tercer estado con más muertes por COVID-19 en penales",Arte y Cultura1
AMLO atenderá caso de trabajadores de Salud desempleados en Oaxaca,Arte y Cultura1
"Inequidad en vacunas, el rostro de una globalización excluyente",Arte y Cultura1
Contamina Antorcha Campesina movimiento de eventuales de salud.,Arte y Cultura1
Contagios de covid-19 continúan a la alza en Oaxaca; hay 11 hospitales saturados,Arte y Cultura1
"Por pasarse el alto en un semáforo, detienen a mujer en Tuxtepec",Arte y Cultura1
"COVID-19, 3ra causa de muerte en Oaxaca; desplaza tumores malignos",Arte y Cultura1
Querétaro demuestra que ideología no puede estar por encima de la ley: Coivihs,Arte y Cultura1
"Detiene SSP a uno por presuntos ultrajes a la autoridad y delitos contra la salud, en Omealca",Arte y Cultura1
Trabajadores de Salud sin sindicato protestan con consultas gratuitas en Oaxaca; piden entrar a mesa de diálogo,Arte y Cultura1
Productores se sostienen del autoconsumo tras pandemia en Tuxtepec,Arte y Cultura1
"En Oaxaca, 20 personas perdieron la vida por Covid",Arte y Cultura1
OAXACA: personal de salud continúa dando muestra de que quiere trabajar,Arte y Cultura1
Gobierno de Oaxaca presentará propuesta a la Federación para ordenamiento conjunto del sector Salud,Arte y Cultura1
Beneficiarios pueden retirar recursos de Afore ISSSTE de manera sencilla,Arte y Cultura1
Loma Bonita retoma la tradición de 'Día de Muertos'en medio de la incertidumbre por la COVID-19 [VIDEO],Arte y Cultura1
OAXACA: Se continúan aplicando vacunas pfizer a menores de edad que ganaron amparo,Arte y Cultura1
¿A qué menores se vacunará contra COVID? ¿A partir de cuándo y dónde? Aquí el proceso (VÍDEO),Arte y Cultura1
"OAXACA: Coordinadora de Salud retira plantón de Casa Oficial, 'pero volveremos'aseguran",Arte y Cultura1
"Niños de 11 años empiezan a consumir alcohol en Huajuapan, alerta AA",Arte y Cultura1
Oaxaca registra 305 contagios y 14 muertes por COVID-19 en 24 horas,Arte y Cultura1
Congreso de Oaxaca obliga a instituciones de salud a garantizar el acceso al aborto,Arte y Cultura1
Vacunan a 18 adolescentes contra COVID-19 en Oaxaca,Arte y Cultura1
"Registra Oaxaca, mil 360 casos activos de COVID-19, 11 hospitales al 100% de su capacidad Se contabilizan 356 casos nuevos y 20 decesos",Arte y Cultura1
Registran hospitales del sector Salud 282 personas internadas por COVID-19,Arte y Cultura1
Salud registra 325 nuevas muertes y 3 mil 478 contagios por COVID-19,Arte y Cultura1
Indicador Político | Carlos Ramírez | Covid 19 liquidó la economía y el desarrollo,Arte y Cultura1
"En un año, aumentan mil por ciento casos de Hepatitis C en Oaxaca",Arte y Cultura1
¿Por qué mayores de 12 años en Oaxaca reciben 1a dosis anticovid?,Arte y Cultura1
Solicitarán apoyo para 3 mil afectados por fuertes lluvias registradas en Santa María Jacatepec,Accidentes e Incidentes
Un muerto y daños materiales en accidente sobre el tramo de la autopista Ocozocoautla - Arriaga,Accidentes e Incidentes
Alerta Protección civil de probables inundaciones en zonas bajas de Jacatepec Chiltepec y Tuxtepec,Accidentes e Incidentes
Protección Civil mantiene monitoreo de niveles de afluentes en la Costa por constantes lluvias,Accidentes e Incidentes
Extorsión mediante apps de préstamo; la nueva modalidad del crimen organizado para cometer fraude,Accidentes e Incidentes
Solicitan diputados a las autoridades estatales y federales apoyar a damnificados por el huracán Grace,Accidentes e Incidentes
Corto circuito provoca incendio en bodega de frutas y verduras de Matías Romero Oaxaca,Accidentes e Incidentes
Muere menor en accidente en Tapachula,Accidentes e Incidentes
Oaxaca con 17 municipios afectados por lluvias: Alejandro Murat,Accidentes e Incidentes
Por lluvias gobierno de Oaxaca solicita declaratoria de emergencia en 46 municipios,Accidentes e Incidentes
Las fuerzas armadas estrenan emblemas y estandartes,Arte y Cultura
Regresan alumnos con sistema mixto a casa de cultura en Tuxtepec,Arte y Cultura
Ediciones Letras en Rebeldía: Prensa sin censura | Arte y cultura: especialmente literatura. ,Arte y Cultura
Recomendaciones de lectura para mejorar la salud y para adentrarte a un estilo de vida más sano,Arte y Cultura
Conoce el único templo de la 'Santa Muerte’ de la Cuenca del Papaloapan; se ubica en Tuxtepec y pocos conocen de su existencia,Arte y Cultura
"En el Centro de Arte y Cultura E.S. Discépolo disfrutamos del grupo ""Las voces del atardecer"", artistas brownianos que representaron a nuestro distrito en el Festival de la Chacarera de Santiago del Estero.",Arte y Cultura
a estamos gozando del Gran Carnaval de la 64! Un evento especial en la localidad de Barrios Unidos lleno de color arte y cultura para todas las edades,Arte y Cultura
Color arte y cultura que solo en México podemos apreciar,Arte y Cultura
Abren creadores de Oaxaca sus talleres a la 'Ruta del Arte' a partir del 16 de septiembre,Arte y Cultura
En los próximos días 12 barrios y corregimientos estarán llenos de Arte y Cultura con las Galerías Populares,Arte y Cultura
Vecinos de la calle Las Flores de la Colonia Libertad realizan una protesta y bloqueo sobre el Periferico para denunciar afectaciones por la obra del Citybus Oaxaca en esta zona de la capital,Bloqueos
"Así mismo, persiste el bloque sobre la carretera Río Grande - Juquila por habitantes de Zacatepec.",Bloqueos
Reportan bloqueo de ambos carriles de la vía federal 131 Oaxaca Puerto Ángel a la altura del crucero de la “Y”. Tome sus precauciones.,Bloqueos
Bloqueado a un  costado del puente de San Jacinto amilpas por trabajos,Bloqueos
Con bloqueo impiden paso entre Salina Cruz y Huatulco,Bloqueos
Continúa el bloqueo sobre la carretera federal 185  tramo Juchitan Tehuantepec a la altura del IMECA en la zona de Istmo Oaxaca,Bloqueos
OAXACA: bloqueo en la capital por obras (VÍDEO),Bloqueos
Con bloqueos el SITYPS insiste en plazas para administrativos,Bloqueos
Retiran bloqueo en carretera del Istmo,Bloqueos
Reportan bloqueo independencia y victoria. Se le recomienda manejar con precaución y tomar vías alternas Oaxaca ,Bloqueos
"No fue planeado, termine de chambear como a la 1 am y a esa hora jajaja",Neutral
Una queriendo tomar decisiones sin mente como el presidente y la página pa comprar los tickets pal tour del 2022 no funciona.,Neutral
El perro que sufrió quemaduras por un incendio se reunió con el veterinario que lo trató. ,Neutral
De nada sirve que haga frío si no estamos juntos tapados con una cobija de tigre,Neutral
Necesito este nivel de felicidad en mi trabajo,Neutral
"No boy a pedir calaverita este año, solo pido que aparezca esta chiquita",Neutral
Llaman al rescate de la laguna Biahuidó' en Juchitán personajes políticos pretenden invadirlo,Neutral
Los 3 libros de Editorial Porrúa para festejar la Independencia,Neutral
Congreso de Yucatán aprobó esta tarde las reformas que permitirán el matrimonio igualitario,Neutral
Una mentira es como una bola de nieve; cuanto más rueda más grande se vuelve Martin Lutero,Neutral
Apuñalan a un individuo en intento de robo a su casa en Oaxaca,Delito
Robo de la unidad 1056 del sitio Aldama y ADO en la Colonia Monte Albán. El chofer se encuentra lesionado,Delito
Otro presunto asaltante detenido por la gente en la Cd de Oaxaca,Delito
Cuando el dolor se vuelve fuerza: ellas son las madres de las víctimas de feminicidio que luchan por justicia,Delito
"En la zona seca de la Central de Abasto, comerciantes dan tremenda paliza a presunto asaltante",Delito
ras doble asesinato en Atatlahuaca Oaxaca ingresa Guardia Nacional a zona de conflicto,Delito
Una persona muere en robo a banco en Boca del Río,Delito
Fue el pasado domingo en que en la localidad de Guadalupe Victoria fue localizado sin vida el cuerpo de una mujer identificada de manera preliminar como Marina M. G. de 42 años de edad. Le cercenaron el cuello.,Delito
Alerta por delitos en transporte público de Oaxaca; Semovi inhabilitará unidades,Delito
Pide Canacope acciones contra robos a comercios; al menos 647 negocios han sido víctima de asaltos,Delito
Antonio Rangel y la crisis de los 30 años como vendedor triciclero de las canchas de fútbol del muro bulevar de Tuxtepec,Deportes
Oaxaca sumó una medalla en los Juegos Nacionales de surfing,Deportes
Convocan en redes sociales a rodada contra obra de modernización en Símbolos Patrios,Deportes
Una de nuestras ciclistas sin una de las extremidades logró ganar MEDALLA DE ORO. Son los deportistas paralímpicos de Oaxaca que ganan en los nacionales mientras muchos de nosotros nos quejamos del calor,Deportes
Jessica Anahí amiga del balón nació en cuna de familia futbolistas,Deportes
Gilda Hernández suma su segunda medalla de oro en los Paranacionales,Deportes
Diablos Rojos se queda con la serie en Oaxaca,Deportes
Arrancó la justa deportiva infantil y juvenil más importante del país y con ella Oaxaca suma sus primeras medallas de oro,Deportes
Alebrijes Oaxaca y CONLABOR establecen alianza en favor del desarrollo del deporte en Oaxaca,Deportes
Oaxaca sigue a la punta del medallero de los Juegos Nacionales de Surfing Con la medalla de oro y las tres de bronce del segundo día el equipo oaxaqueño llegó a un total de siete preseas,Deportes
Aplican alerta naranja en poblaciones ribereñas por fuertes lluvias,Desastres naturales
Las lluvias provocan daños en red de carreteras y caminos en la Cuenca,Desastres naturales
Fuertes lluvias incomunican a localidades de Valle Nacional; campesinos perdieron cultivos,Desastres naturales
Solicitarán apoyo para 3 mil afectados por fuertes lluvias registradas en Santa María Jacatepec,Desastres naturales
Limpian panteones al aumentar las lluvias en Loma Bonita,Desastres naturales
Lluvias dejan daños en el Istmo.,Desastres naturales
Las intensas lluvias ya primero empiezan a dejar daños en el Istmo.,Desastres naturales
Alerta Protección civil de probables inundaciones en zonas bajas de Jacatepec Chiltepec y Tuxtepec,Desastres naturales
Lluvias por la tormenta tropical ha dejado incomunicados a varios municipios del Istmo,Desastres naturales
Protección Civil mantiene monitoreo de niveles de afluentes en la Costa por constantes lluvias,Desastres naturales
Pandemia agudiza crisis entre los comerciantes de Tuxtepec Oaxaca,Economía
Máscaras una tradición que reactiva la economía en Oaxaca,Economía
Buenas noticias: cientos de turistas abarrotan las calles de la ciudad de Oaxaca con ello se reactiva la economía,Economía
Comercios Establecidos aplauden desalojo de ambulantes; tuvieron pérdidas por 80 mdp afirman. Señalan que esto es un respiro para recuperar su economía afectada por pandemia y por bloqueos.,Economía
Busca Murat fortalecer la economía de Oaxaca en Estados Unidos,Economía
Con  el tope en el esquema de regulación de precios máximos del gas licuado de petróleo (LP) de venta se ha visto afectado considerablemente el margen de utilidad de las empresas gaseras afectando la economía de todos. ,Economía
Pese a crisis hay obras en el estado Oaxaca: Javier Lazcano Vargas,Economía
Oaxaca con crisis de salud económica y educativa por tercera ola de contagios COVID-19,Economía
"Mientras se presumen los otros datos de la economía del Estado en el extranjero, desde EU, Spiderman arriba a Oaxaca y no le queda de otra que vender dulces en los cruceros",Economía
"Está bien darse un gusto alguna vez, y más si con ello ayudas a la economía local; por eso comunícate al 951 198 5889 para que pruebes los deliciosos productos de “El Postre de Dennis” elaborados con ingredientes de calidad y estricta higiene",Economía
